seed,method,condition,alpha,classifier,auc_roc,f1_minority,avg_precision
50,SMOTE,augmented,0.2,LR,0.9566198595787362,0.09411764705882353,0.059941074617068456
50,SMOTE,augmented,0.2,RF,0.9164994984954864,0.15384615384615385,0.09839902514125577
50,SMOTE,augmented,0.2,MLP,0.8509695753928452,0.0,0.014593305486837776
50,SMOTE,augmented,0.3,GBC,0.8902540956201941,0.1111111111111111,0.09548512869102625
50,SMOTE,augmented,0.3,LR,0.9544466733533935,0.07272727272727272,0.055342264916733
50,SMOTE,augmented,0.3,RF,0.8443664326312271,0.15384615384615385,0.0687373077276502
50,SMOTE,augmented,0.3,MLP,0.8367602808425276,0.0,0.01408260394804215
50,SMOTE,augmented,0.5,GBC,0.8784687395519893,0.08695652173913043,0.1776486283726188
50,SMOTE,augmented,0.5,LR,0.947592778335005,0.058394160583941604,0.05394746121997137
50,SMOTE,augmented,0.5,RF,0.8478351721832165,0.14285714285714285,0.09752982000939812
50,SMOTE,augmented,0.5,MLP,0.8399364760949515,0.0,0.017501674853195134
50,SMOTE,augmented,1.0,GBC,0.8991140086927448,0.06896551724137931,0.17986700664948033
50,SMOTE,augmented,1.0,LR,0.9414911400869275,0.056818181818181816,0.047276624766921495
50,SMOTE,augmented,1.0,RF,0.8383065864259446,0.13333333333333333,0.05293879930493657
50,SMOTE,augmented,1.0,MLP,0.8357572718154463,0.0,0.014357305722320935
