seed,method,condition,alpha,classifier,auc_roc,f1_minority,avg_precision
999,SMOTE,augmented,1.0,MLP,0.5389223943250352,0.0347826086956521,0.0186583871764953
10,Baseline,real_only,0.0,GBC,0.586882560483871,0.0,0.0118308582504658
10,Baseline,real_only,0.0,LR,0.6926348286290323,0.0,0.0214615135715325
10,Baseline,real_only,0.0,RF,0.4452809979838709,0.0,0.007674164001571
10,Baseline,real_only,0.0,MLP,0.4348538306451613,0.0,0.0083417044557793
10,GaussianCopula,augmented,0.1,GBC,0.5544984879032258,0.0,0.0103822218317351
10,GaussianCopula,augmented,0.1,LR,0.7015183971774194,0.0,0.0215581930077931
10,GaussianCopula,augmented,0.1,RF,0.44970703125,0.0,0.0079622702259688
10,GaussianCopula,augmented,0.1,MLP,0.4158896169354839,0.0,0.0077244952835532
10,GaussianCopula,augmented,0.2,GBC,0.560515372983871,0.0,0.0114660343164629
10,GaussianCopula,augmented,0.2,LR,0.7253024193548387,0.0,0.0219492163722865
10,GaussianCopula,augmented,0.2,RF,0.4777123235887097,0.0,0.0076828466312161
10,GaussianCopula,augmented,0.2,MLP,0.4083291330645161,0.0,0.007687475620407
10,GaussianCopula,augmented,0.3,GBC,0.6292527721774193,0.0,0.0123406940407181
10,GaussianCopula,augmented,0.3,LR,0.7296811995967742,0.0,0.0210050200700461
10,GaussianCopula,augmented,0.3,RF,0.4989761844758064,0.0,0.008205601751426
10,GaussianCopula,augmented,0.3,MLP,0.4067540322580645,0.0,0.0075951427211201
10,GaussianCopula,augmented,0.5,GBC,0.6530367943548387,0.0,0.0132480807668576
10,GaussianCopula,augmented,0.5,LR,0.7127646169354839,0.0,0.0213247533412447
10,GaussianCopula,augmented,0.5,RF,0.5059381300403225,0.0,0.0083036278884966
10,GaussianCopula,augmented,0.5,MLP,0.419921875,0.0,0.0081574249140562
10,GaussianCopula,augmented,1.0,GBC,0.5919228830645161,0.0,0.0136697497875023
10,GaussianCopula,augmented,1.0,LR,0.6851688508064515,0.0,0.0206252010109838
10,GaussianCopula,augmented,1.0,RF,0.4709708921370967,0.0,0.0076530562517404
10,GaussianCopula,augmented,1.0,MLP,0.4351688508064516,0.0,0.0088970838135474
10,CTGAN,augmented,0.1,GBC,0.5442760836693549,0.0,0.0101047147181301
10,CTGAN,augmented,0.1,LR,0.6810735887096773,0.0,0.0451142164037294
10,CTGAN,augmented,0.1,RF,0.44482421875,0.0,0.0077612484010307
10,CTGAN,augmented,0.1,MLP,0.4156060987903225,0.0,0.0080936740729358
10,CTGAN,augmented,0.2,GBC,0.605988533266129,0.0,0.0117828289181947
10,CTGAN,augmented,0.2,LR,0.6809475806451614,0.0,0.0449776339355409
10,CTGAN,augmented,0.2,RF,0.440949470766129,0.0,0.0076214134702506
10,CTGAN,augmented,0.2,MLP,0.435578377016129,0.0,0.0094491396487015
10,CTGAN,augmented,0.3,GBC,0.6374590473790323,0.0,0.0139781067914967
10,CTGAN,augmented,0.3,LR,0.6868384576612903,0.0,0.045481148272122
10,CTGAN,augmented,0.3,RF,0.4401934223790322,0.0,0.0078271377490951
10,CTGAN,augmented,0.3,MLP,0.4459110383064516,0.0,0.0103691772970456
10,CTGAN,augmented,0.5,GBC,0.6216292842741935,0.0,0.013190415453497
10,CTGAN,augmented,0.5,LR,0.679719002016129,0.0,0.045322201953294
10,CTGAN,augmented,0.5,RF,0.463441910282258,0.0,0.0079955506250596
10,CTGAN,augmented,0.5,MLP,0.470640120967742,0.0,0.0132809038228587
10,CTGAN,augmented,1.0,GBC,0.6436806955645161,0.0,0.0167599681405635
10,CTGAN,augmented,1.0,LR,0.6625189012096775,0.0,0.0174217889407923
10,CTGAN,augmented,1.0,RF,0.4572832661290322,0.0,0.0076869011869011
10,CTGAN,augmented,1.0,MLP,0.5398815524193548,0.0,0.0173080358598658
10,SMOTE,augmented,0.1,GBC,0.5117975050403225,0.0,0.0092446323169471
10,SMOTE,augmented,0.1,LR,0.5183971774193548,0.0,0.0117210974831579
10,SMOTE,augmented,0.1,RF,0.3906092489919355,0.0,0.0070644768856447
10,SMOTE,augmented,0.1,MLP,0.5282258064516129,0.0,0.0103691601888497
10,SMOTE,augmented,0.2,GBC,0.5286983366935484,0.0,0.0100533217263793
10,SMOTE,augmented,0.2,LR,0.5188382056451613,0.0,0.0115131273252558
10,SMOTE,augmented,0.2,RF,0.4502898185483871,0.0,0.0072433184522098
10,SMOTE,augmented,0.2,MLP,0.5081275201612903,0.0,0.0096076551225189
10,SMOTE,augmented,0.3,GBC,0.5139553931451613,0.0,0.009072268829367
10,SMOTE,augmented,0.3,LR,0.5191847278225806,0.027027027027027,0.0111656651785679
10,SMOTE,augmented,0.3,RF,0.4084078881048387,0.0,0.0068575302411635
10,SMOTE,augmented,0.3,MLP,0.4248361895161291,0.0,0.0075771399641215
10,SMOTE,augmented,0.5,GBC,0.5208385836693548,0.0,0.0090463215045468
10,SMOTE,augmented,0.5,LR,0.5252646169354839,0.0122699386503067,0.0118579807101054
10,SMOTE,augmented,0.5,RF,0.4188350554435483,0.0,0.0068781022162332
10,SMOTE,augmented,0.5,MLP,0.4383820564516129,0.0,0.0077293301668954
10,SMOTE,augmented,1.0,GBC,0.5324943296370968,0.0212765957446808,0.0105595396856961
10,SMOTE,augmented,1.0,LR,0.5297694052419355,0.0179372197309417,0.0123218229220544
10,SMOTE,augmented,1.0,RF,0.3639427923387097,0.0,0.0069063059988916
10,SMOTE,augmented,1.0,MLP,0.4089591733870967,0.0,0.0070258563003641
20,Baseline,real_only,0.0,GBC,0.5848091127525139,0.0769230769230769,0.0178204546101585
20,Baseline,real_only,0.0,LR,0.6054403607131204,0.0,0.0154525769770683
20,Baseline,real_only,0.0,RF,0.5824508320726173,0.0,0.0156973769743614
20,Baseline,real_only,0.0,MLP,0.5318738690635104,0.0,0.0108094962606449
20,GaussianCopula,augmented,0.1,GBC,0.6569814007297321,0.0689655172413793,0.017063340066541
20,GaussianCopula,augmented,0.1,LR,0.6367061196642045,0.0,0.0157411009517522
20,GaussianCopula,augmented,0.1,RF,0.5477885556643233,0.0,0.013159613502706
20,GaussianCopula,augmented,0.1,MLP,0.538399928806621,0.0,0.0114218120674767
20,GaussianCopula,augmented,0.2,GBC,0.5170270831479339,0.0,0.0092617952440432
20,GaussianCopula,augmented,0.2,LR,0.6607042211740974,0.0,0.0160772075180877
20,GaussianCopula,augmented,0.2,RF,0.5434427931535701,0.0,0.0129371586767729
20,GaussianCopula,augmented,0.2,MLP,0.5450446441814245,0.0,0.0119801833431414
20,GaussianCopula,augmented,0.3,GBC,0.603719854053573,0.1538461538461538,0.079723184737632
20,GaussianCopula,augmented,0.3,LR,0.6883509833585476,0.0,0.019873383732204
20,GaussianCopula,augmented,0.3,RF,0.5465723354394707,0.0,0.0159403165047999
20,GaussianCopula,augmented,0.3,MLP,0.5438580878644953,0.0,0.0119643195803598
20,GaussianCopula,augmented,0.5,GBC,0.5746195603808846,0.0,0.0104234731356303
20,GaussianCopula,augmented,0.5,LR,0.6641452344931922,0.0,0.0194692441648274
20,GaussianCopula,augmented,0.5,RF,0.5726469105039899,0.0,0.0123759234947653
20,GaussianCopula,augmented,0.5,MLP,0.5474770846311293,0.0,0.0127011001968652
20,GaussianCopula,augmented,1.0,GBC,0.5693542167245113,0.0,0.0104478998322638
20,GaussianCopula,augmented,1.0,LR,0.6352525881759663,0.0,0.0164248032289706
20,GaussianCopula,augmented,1.0,RF,0.6298240930260153,0.0,0.0173859408807435
20,GaussianCopula,augmented,1.0,MLP,0.5354632019222212,0.0,0.0126925561895737
20,CTGAN,augmented,0.1,GBC,0.5514075524309573,0.0,0.0104002804867853
20,CTGAN,augmented,0.1,LR,0.5438877517724185,0.0,0.0123096474455786
20,CTGAN,augmented,0.1,RF,0.5795289371421791,0.0,0.0147646539040344
20,CTGAN,augmented,0.1,MLP,0.5356411853697606,0.0,0.0114663680281823
20,CTGAN,augmented,0.2,GBC,0.5594909673400374,0.0,0.0121811685451487
20,CTGAN,augmented,0.2,LR,0.5012013882708908,0.0,0.0109697246852019
20,CTGAN,augmented,0.2,RF,0.5737889709590343,0.0,0.0133378273562374
20,CTGAN,augmented,0.2,MLP,0.5422265729287177,0.0,0.0118468298244567
20,CTGAN,augmented,0.3,GBC,0.6392720476995639,0.0,0.0348340840386381
20,CTGAN,augmented,0.3,LR,0.5076977841060781,0.0,0.011759809517824
20,CTGAN,augmented,0.3,RF,0.5595799590638071,0.0,0.0128969783449258
20,CTGAN,augmented,0.3,MLP,0.5388152235175463,0.0,0.0115621388001248
20,CTGAN,augmented,0.5,GBC,0.6070867076028595,0.0,0.0335277409365563
20,CTGAN,augmented,0.5,LR,0.5037228204443653,0.0,0.0110362112356754
20,CTGAN,augmented,0.5,RF,0.50716383376346,0.0,0.0147741298600183
20,CTGAN,augmented,0.5,MLP,0.5346326125003709,0.0,0.0119443212084959
20,CTGAN,augmented,1.0,GBC,0.5787576755361752,0.1,0.0851724198392763
20,CTGAN,augmented,1.0,LR,0.5026845836670523,0.0,0.0097352183824526
20,CTGAN,augmented,1.0,RF,0.6754620153659043,0.0,0.0190056501449339
20,CTGAN,augmented,1.0,MLP,0.5176945210762066,0.0,0.0113479852969304
20,SMOTE,augmented,0.1,GBC,0.5928925276615942,0.0,0.0168719008178593
20,SMOTE,augmented,0.1,LR,0.6644715374803477,0.1111111111111111,0.0787737459617867
20,SMOTE,augmented,0.1,RF,0.5553676841387084,0.0476190476190476,0.0153581276555351
20,SMOTE,augmented,0.1,MLP,0.6359348580582006,0.0,0.0305520556336149
20,SMOTE,augmented,0.2,GBC,0.6149921390644003,0.0,0.0159886667928441
20,SMOTE,augmented,0.2,LR,0.669039779300525,0.0909090909090909,0.0796077092042754
20,SMOTE,augmented,0.2,RF,0.642549909525081,0.037037037037037,0.0221920695323202
20,SMOTE,augmented,0.2,MLP,0.6429948681439293,0.0416666666666666,0.0210260290075382
20,SMOTE,augmented,0.3,GBC,0.5947761858147192,0.0,0.0146589108810316
20,SMOTE,augmented,0.3,LR,0.6640859066773457,0.0465116279069767,0.0788230839527553
20,SMOTE,augmented,0.3,RF,0.5719646406217556,0.0606060606060606,0.0210200636314749
20,SMOTE,augmented,0.3,MLP,0.6211325680045089,0.0266666666666666,0.0209450831188522
20,SMOTE,augmented,0.5,GBC,0.5940642520245618,0.0208333333333333,0.0145139443229709
20,SMOTE,augmented,0.5,LR,0.6625137195574146,0.0495867768595041,0.0787986213278953
20,SMOTE,augmented,0.5,RF,0.5239091097861233,0.0526315789473684,0.0177637701789769
20,SMOTE,augmented,0.5,MLP,0.5656610601880692,0.0115606936416184,0.0139492448929116
20,SMOTE,augmented,1.0,GBC,0.6184034884755718,0.0392156862745098,0.0177584633484751
20,SMOTE,augmented,1.0,LR,0.6588057310670108,0.041343669250646,0.0783873364422505
20,SMOTE,augmented,1.0,RF,0.5858176856219037,0.0444444444444444,0.0195250309282902
20,SMOTE,augmented,1.0,MLP,0.5705852689033253,0.0279720279720279,0.0129014390572971
30,Baseline,real_only,0.0,GBC,0.6265758951084216,0.0689655172413793,0.0185270176064782
30,Baseline,real_only,0.0,LR,0.6905609444988283,0.0,0.026496059354868
30,Baseline,real_only,0.0,RF,0.4561864079973896,0.0,0.0089467642727193
30,Baseline,real_only,0.0,MLP,0.540016611788437,0.0,0.0255720880944001
30,GaussianCopula,augmented,0.1,GBC,0.6099641066714129,0.0,0.0209828318570198
30,GaussianCopula,augmented,0.1,LR,0.6814541247663968,0.0,0.031125460049507
30,GaussianCopula,augmented,0.1,RF,0.4782563554922726,0.0,0.0092896817014464
30,GaussianCopula,augmented,0.1,MLP,0.4919017531369582,0.0,0.0242547262038786
30,GaussianCopula,augmented,0.2,GBC,0.639079232298063,0.0,0.0190837521212733
30,GaussianCopula,augmented,0.2,LR,0.6777164723680698,0.0,0.0308844467897491
30,GaussianCopula,augmented,0.2,RF,0.4753047966539112,0.0,0.0088555186202245
30,GaussianCopula,augmented,0.2,MLP,0.4817566966272136,0.0,0.0183844279453542
30,GaussianCopula,augmented,0.3,GBC,0.5796772566817953,0.0769230769230769,0.0213370046631262
30,GaussianCopula,augmented,0.3,LR,0.6880988401412002,0.0,0.0314160956029182
30,GaussianCopula,augmented,0.3,RF,0.5604402123935808,0.0,0.0104702127814461
30,GaussianCopula,augmented,0.3,MLP,0.4797692147963573,0.0,0.0180567499230611
30,GaussianCopula,augmented,0.5,GBC,0.6543858087864495,0.08,0.0463304409895469
30,GaussianCopula,augmented,0.5,LR,0.6767968912224497,0.0,0.0295590549406248
30,GaussianCopula,augmented,0.5,RF,0.4570763252350865,0.0,0.0094736842105263
30,GaussianCopula,augmented,0.5,MLP,0.4720565987363175,0.0,0.0220076119494932
30,GaussianCopula,augmented,1.0,GBC,0.618892942956305,0.074074074074074,0.0213290023894471
30,GaussianCopula,augmented,1.0,LR,0.6828186645308654,0.0,0.0279567175679904
30,GaussianCopula,augmented,1.0,RF,0.4878229657975142,0.0,0.0099558500938084
30,GaussianCopula,augmented,1.0,MLP,0.4613775918839548,0.0,0.0159214319602218
30,CTGAN,augmented,0.1,GBC,0.5973717777580019,0.08,0.0209752286630178
30,CTGAN,augmented,0.1,LR,0.6607190531280591,0.0,0.0192225984966764
30,CTGAN,augmented,0.1,RF,0.481741864673252,0.0,0.0095859073846689
30,CTGAN,augmented,0.1,MLP,0.4932662929014268,0.0,0.0221064166957487
30,CTGAN,augmented,0.2,GBC,0.5953694639731838,0.0769230769230769,0.0177780918149217
30,CTGAN,augmented,0.2,LR,0.6523834950016315,0.0,0.0160775444050634
30,CTGAN,augmented,0.2,RF,0.4557711132864644,0.0,0.0092204220934493
30,CTGAN,augmented,0.2,MLP,0.4886683871733262,0.0,0.0188032385140343
30,CTGAN,augmented,0.3,GBC,0.6279700987808134,0.1111111111111111,0.0758772608271129
30,CTGAN,augmented,0.3,LR,0.6466583607724482,0.0,0.0148177699631559
30,CTGAN,augmented,0.3,RF,0.490566877280413,0.0,0.0086931110289897
30,CTGAN,augmented,0.3,MLP,0.4890836818842515,0.0,0.0175441383335489
30,CTGAN,augmented,0.5,GBC,0.6090148616178694,0.1,0.0500513942082235
30,CTGAN,augmented,0.5,LR,0.6469253359437572,0.0,0.0155240219137615
30,CTGAN,augmented,0.5,RF,0.4713001690842752,0.0,0.0089838290208053
30,CTGAN,augmented,0.5,MLP,0.4844264483403043,0.0,0.017839068729738
30,CTGAN,augmented,1.0,GBC,0.6072795230043606,0.0,0.036668411825888
30,CTGAN,augmented,1.0,LR,0.6328053157722998,0.0,0.0154297906940367
30,CTGAN,augmented,1.0,RF,0.4922280561241138,0.0,0.0094133920774787
30,CTGAN,augmented,1.0,MLP,0.4817566966272136,0.0,0.0161824629161396
30,SMOTE,augmented,0.1,GBC,0.5527869241493875,0.0,0.0160176523174978
30,SMOTE,augmented,0.1,LR,0.555768146895672,0.0,0.0244813232679444
30,SMOTE,augmented,0.1,RF,0.5194298596897154,0.0444444444444444,0.0171716636333015
30,SMOTE,augmented,0.1,MLP,0.6587908991130491,0.0,0.017875957396983
30,SMOTE,augmented,0.2,GBC,0.5777639346207469,0.0784313725490196,0.0333210880135763
30,SMOTE,augmented,0.2,LR,0.5616712645723948,0.0689655172413793,0.0221691814703619
30,SMOTE,augmented,0.2,RF,0.5268310047165613,0.032258064516129,0.0156254693008659
30,SMOTE,augmented,0.2,MLP,0.5553528521847468,0.0266666666666666,0.0145710856245497
30,SMOTE,augmented,0.3,GBC,0.5732698525703777,0.0439560439560439,0.0477929519815975
30,SMOTE,augmented,0.3,LR,0.5734181721099938,0.0571428571428571,0.0209255360287201
30,SMOTE,augmented,0.3,RF,0.518717925899558,0.0533333333333333,0.0138876102231902
30,SMOTE,augmented,0.3,MLP,0.5250363382872059,0.0317460317460317,0.0124664342527569
30,SMOTE,augmented,0.5,GBC,0.5751980065853876,0.044776119402985,0.0482493986995704
30,SMOTE,augmented,0.5,LR,0.5866779389516775,0.0344827586206896,0.0202978478023874
30,SMOTE,augmented,0.5,RF,0.5576963009106819,0.0481927710843373,0.015118542732451
30,SMOTE,augmented,0.5,MLP,0.5152769125804634,0.03,0.0109206656862208
30,SMOTE,augmented,1.0,GBC,0.5583785707929163,0.0411522633744856,0.032332296466895
30,SMOTE,augmented,1.0,LR,0.5971196345406544,0.021551724137931,0.0192778217861094
30,SMOTE,augmented,1.0,RF,0.5352555545667586,0.043010752688172,0.0142451976335277
30,SMOTE,augmented,1.0,MLP,0.5697695114354365,0.0236220472440944,0.0150843604976019
40,Baseline,real_only,0.0,GBC,0.5681231645456972,0.0,0.0103694190337791
40,Baseline,real_only,0.0,LR,0.6789475245468838,0.0,0.0155661667038183
40,Baseline,real_only,0.0,RF,0.5234789831212364,0.0,0.0088227642074865
40,Baseline,real_only,0.0,MLP,0.5797514164516033,0.0,0.0140132354320555
40,GaussianCopula,augmented,0.1,GBC,0.5566432321794073,0.0,0.009916796113092
40,GaussianCopula,augmented,0.1,LR,0.6824182017739017,0.0,0.0165127560283119
40,GaussianCopula,augmented,0.1,RF,0.4735546260864406,0.0,0.0083273573562764
40,GaussianCopula,augmented,0.1,MLP,0.6200646673192727,0.0,0.0213436804989366
40,GaussianCopula,augmented,0.2,GBC,0.5683604758090831,0.0,0.0099924390724319
40,GaussianCopula,augmented,0.2,LR,0.670967933315535,0.0,0.016263553364478
40,GaussianCopula,augmented,0.2,RF,0.477470261932307,0.0,0.008801717405753
40,GaussianCopula,augmented,0.2,MLP,0.6245439174156804,0.0,0.0230227084858725
40,GaussianCopula,augmented,0.3,GBC,0.4995698733351131,0.0,0.0087258469078186
40,GaussianCopula,augmented,0.3,LR,0.6671709531013617,0.0,0.0161451962907768
40,GaussianCopula,augmented,0.3,RF,0.4767434961881878,0.0,0.008795006637998
40,GaussianCopula,augmented,0.3,MLP,0.6259974489039186,0.0,0.0207200155086493
40,GaussianCopula,augmented,0.5,GBC,0.5267716769007149,0.0,0.0088782218910361
40,GaussianCopula,augmented,0.5,LR,0.6533772359170598,0.0,0.0149312611841296
40,GaussianCopula,augmented,0.5,RF,0.4985464685117617,0.0,0.0086203794183523
40,GaussianCopula,augmented,0.5,MLP,0.6358162024265077,0.0,0.0219142728143342
40,GaussianCopula,augmented,1.0,GBC,0.5036041648126725,0.0,0.0086685305875647
40,GaussianCopula,augmented,1.0,LR,0.6358458663344309,0.0,0.0145158214429086
40,GaussianCopula,augmented,1.0,RF,0.4933849485331198,0.0,0.0084074160618177
40,GaussianCopula,augmented,1.0,MLP,0.6428762125122363,0.0,0.0267144011142425
40,CTGAN,augmented,0.1,GBC,0.5949690012162202,0.0,0.011839612605107
40,CTGAN,augmented,0.1,LR,0.6975764587226722,0.0,0.0147323100766473
40,CTGAN,augmented,0.1,RF,0.5038118121681351,0.0,0.0090020940976875
40,CTGAN,augmented,0.1,MLP,0.62748064430008,0.0,0.0269947334110884
40,CTGAN,augmented,0.2,GBC,0.6324196849692979,0.0,0.0125902947784145
40,CTGAN,augmented,0.2,LR,0.6685948206816766,0.0,0.0129729697007802
40,CTGAN,augmented,0.2,RF,0.4738957610275577,0.0,0.0088509127789046
40,CTGAN,augmented,0.2,MLP,0.6404437720625313,0.0,0.0239166496156729
40,CTGAN,augmented,0.3,GBC,0.707943994541841,0.0,0.0177255546827664
40,CTGAN,augmented,0.3,LR,0.6577378303817745,0.0,0.0126062279730877
40,CTGAN,augmented,0.3,RF,0.4939633947376227,0.0,0.0085967414177909
40,CTGAN,augmented,0.3,MLP,0.6618907774910266,0.0,0.0237222624021552
40,CTGAN,augmented,0.5,GBC,0.6854290884281096,0.0,0.0163178793665632
40,CTGAN,augmented,0.5,LR,0.645160333422325,0.0,0.0119286349288719
40,CTGAN,augmented,0.5,RF,0.5475957402628224,0.0,0.009572394862667
40,CTGAN,augmented,0.5,MLP,0.6879356886476224,0.0,0.0229268150120116
40,CTGAN,augmented,1.0,GBC,0.6381003233365964,0.0,0.0134725827420379
40,CTGAN,augmented,1.0,LR,0.6367951113879742,0.0,0.0116595163148934
40,CTGAN,augmented,1.0,RF,0.5088695084690458,0.0,0.0084938209936749
40,CTGAN,augmented,1.0,MLP,0.7407077808430482,0.0,0.0214775928671255
40,SMOTE,augmented,0.1,GBC,0.5347216042241405,0.0,0.0131455326685997
40,SMOTE,augmented,0.1,LR,0.449081902049776,0.0,0.009647857398424
40,SMOTE,augmented,0.1,RF,0.5297380676930379,0.0,0.0091482624833153
40,SMOTE,augmented,0.1,MLP,0.620746937201507,0.048780487804878,0.0148206211298261
40,SMOTE,augmented,0.2,GBC,0.5134674141971464,0.0689655172413793,0.0173688002511464
40,SMOTE,augmented,0.2,LR,0.4456112248227581,0.0,0.0096347147067604
40,SMOTE,augmented,0.2,RF,0.6141615496425499,0.0,0.0116796038016588
40,SMOTE,augmented,0.2,MLP,0.6145768443534751,0.0253164556962025,0.0149044545335132
40,SMOTE,augmented,0.3,GBC,0.5080240870932337,0.0519480519480519,0.0157419774395475
40,SMOTE,augmented,0.3,LR,0.4469757645872267,0.0,0.0096925530774374
40,SMOTE,augmented,0.3,RF,0.5778380943905551,0.0,0.0105120295815428
40,SMOTE,augmented,0.3,MLP,0.6290231675120881,0.019047619047619,0.0159850232180586
40,SMOTE,augmented,0.5,GBC,0.5092106434101629,0.0350877192982456,0.0162419809486212
40,SMOTE,augmented,0.5,LR,0.44700542849515,0.0114942528735632,0.0097688466839273
40,SMOTE,augmented,0.5,RF,0.5873305449259887,0.0,0.0107655593636904
40,SMOTE,augmented,0.5,MLP,0.5781199015158256,0.0231213872832369,0.0157464464396289
40,SMOTE,augmented,1.0,GBC,0.5094776185814719,0.0217391304347826,0.0151642839615233
40,SMOTE,augmented,1.0,LR,0.4501201388270891,0.027027027027027,0.0097915238416299
40,SMOTE,augmented,1.0,RF,0.5703182937320163,0.0,0.011105657994693
40,SMOTE,augmented,1.0,MLP,0.5767553617513571,0.0177777777777777,0.0116239069123827
50,Baseline,real_only,0.0,GBC,0.480703627895939,0.0,0.0080891844697219
50,Baseline,real_only,0.0,LR,0.5386372400700068,0.0,0.0097617746996471
50,Baseline,real_only,0.0,RF,0.4480140013645398,0.0,0.0087360223686642
50,Baseline,real_only,0.0,MLP,0.4537984634095696,0.0,0.0096402217903603
50,GaussianCopula,augmented,0.1,GBC,0.4983239892023375,0.0,0.0085036742304648
50,GaussianCopula,augmented,0.1,LR,0.5295600842454985,0.0,0.0097715347938107
50,GaussianCopula,augmented,0.1,RF,0.4740144166592507,0.0,0.0089597405105241
50,GaussianCopula,augmented,0.1,MLP,0.4830174127139509,0.0,0.0084634906876664
50,GaussianCopula,augmented,0.2,GBC,0.5091809795022396,0.0,0.0085698023982502
50,GaussianCopula,augmented,0.2,LR,0.512977959716413,0.0,0.0093288447848224
50,GaussianCopula,augmented,0.2,RF,0.4726498768947821,0.0,0.008539130599202
50,GaussianCopula,augmented,0.2,MLP,0.491293643024532,0.0,0.0086740687538625
50,GaussianCopula,augmented,0.3,GBC,0.4137818516211325,0.0,0.0071199892724417
50,GaussianCopula,augmented,0.3,LR,0.5071341698555367,0.0,0.0090685899966686
50,GaussianCopula,augmented,0.3,RF,0.4746373587256385,0.0,0.0088988951273193
50,GaussianCopula,augmented,0.3,MLP,0.4898401115362938,0.0,0.0085883368725526
50,GaussianCopula,augmented,0.5,GBC,0.4448992910326006,0.0,0.0075936919877545
50,GaussianCopula,augmented,0.5,LR,0.5108124944380172,0.0,0.0089751599629359
50,GaussianCopula,augmented,0.5,RF,0.4419329002402777,0.0,0.0086099483081216
50,GaussianCopula,augmented,0.5,MLP,0.4921538963543057,0.0,0.0087554820464362
50,GaussianCopula,augmented,1.0,GBC,0.4993473940256889,0.0,0.008384704983251
50,GaussianCopula,augmented,1.0,LR,0.5218178042775355,0.0,0.0089404925584895
50,GaussianCopula,augmented,1.0,RF,0.4913529708403785,0.0,0.0092021589367512
50,GaussianCopula,augmented,1.0,MLP,0.4994808816113434,0.0,0.0088342930984815
50,CTGAN,augmented,0.1,GBC,0.4248613212304589,0.0,0.0071813680945734
50,CTGAN,augmented,0.1,LR,0.4991842425321112,0.0,0.0087182965848651
50,CTGAN,augmented,0.1,RF,0.493607427842544,0.0,0.0093142074439838
50,CTGAN,augmented,0.1,MLP,0.4766693364183797,0.0,0.0082472129836773
50,CTGAN,augmented,0.2,GBC,0.4486962712467741,0.0,0.0077499575006226
50,CTGAN,augmented,0.2,LR,0.5113167808727122,0.0,0.0088800170085457
50,CTGAN,augmented,0.2,RF,0.463795200379698,0.0,0.0088231408061722
50,CTGAN,augmented,0.2,MLP,0.4785678265254665,0.0,0.0082968919244404
50,CTGAN,augmented,0.3,GBC,0.3925721574560232,0.0,0.0067831341642088
50,CTGAN,augmented,0.3,LR,0.4852718697161164,0.0,0.0085065825310184
50,CTGAN,augmented,0.3,RF,0.4329299041855773,0.0,0.0090736127997934
50,CTGAN,augmented,0.3,MLP,0.4767879920500726,0.0,0.0082664393530469
50,CTGAN,augmented,0.5,GBC,0.4857613241968497,0.0,0.0081875067141556
50,CTGAN,augmented,0.5,LR,0.4855388448874255,0.0,0.0085700916536227
50,CTGAN,augmented,0.5,RF,0.4011450268458367,0.0,0.0089643201542912
50,CTGAN,augmented,0.5,MLP,0.4769363115896888,0.0,0.0082986781203125
50,CTGAN,augmented,1.0,GBC,0.4303046483343715,0.0,0.0073401221961042
50,CTGAN,augmented,1.0,LR,0.5162113256800451,0.0,0.0093093035986844
50,CTGAN,augmented,1.0,RF,0.530079202634155,0.0,0.0097808996820995
50,CTGAN,augmented,1.0,MLP,0.474385215508291,0.0,0.0080450486039425
50,SMOTE,augmented,0.1,GBC,0.4795912313488179,0.0,0.009166480471764
50,SMOTE,augmented,0.1,LR,0.4834920352407226,0.0,0.0095678592595995
50,SMOTE,augmented,0.1,RF,0.5511405772596483,0.054054054054054,0.0242460619997375
50,SMOTE,augmented,0.1,MLP,0.4780932039986947,0.0,0.0094969643352129
50,SMOTE,augmented,0.2,GBC,0.4696389902405743,0.0,0.0099219848152199
50,SMOTE,augmented,0.2,LR,0.4780338761828483,0.0,0.0097549727271524
50,SMOTE,augmented,0.2,RF,0.4862359467236213,0.0357142857142857,0.0204338500340865
50,SMOTE,augmented,0.2,MLP,0.4824537984634095,0.0,0.0098935478612896
50,SMOTE,augmented,0.3,GBC,0.4849900625908457,0.0,0.0104718031695712
50,SMOTE,augmented,0.3,LR,0.476699000326303,0.0,0.0097587285139437
50,SMOTE,augmented,0.3,RF,0.4733766426389013,0.0333333333333333,0.0278650065523159
50,SMOTE,augmented,0.3,MLP,0.4714188247159681,0.036697247706422,0.0125965650835665
50,SMOTE,augmented,0.5,GBC,0.4851235501765002,0.014388489208633,0.0105471273597557
50,SMOTE,augmented,0.5,LR,0.4757200913648364,0.0181818181818181,0.0099090876485541
50,SMOTE,augmented,0.5,RF,0.4999258402301918,0.0298507462686567,0.0200837644733936
50,SMOTE,augmented,0.5,MLP,0.4828394292664115,0.0342857142857142,0.0118279708239041
50,SMOTE,augmented,1.0,GBC,0.469223695529649,0.0361990950226244,0.0104013363041942
50,SMOTE,augmented,1.0,LR,0.4744148794162142,0.0245398773006134,0.0100760068978649
50,SMOTE,augmented,1.0,RF,0.5110201417934799,0.0235294117647058,0.0201111271951565
50,SMOTE,augmented,1.0,MLP,0.4796950550265492,0.0265486725663716,0.0125852070050739
